,street_segment,graffiti_types,observer_id
2730,265579,Tag,173
2731,265579,Tag,173
2732,265579,Tag,173
2733,265579,Tag,173
2734,265579,Tag,173
2735,265579,SITS,173
2736,265579,Tag,173
2737,610907,Tag,173
2738,610907,Tag,173
2739,610907,Tag,173
2740,610908,Tag,173
2741,610908,SITS,173
2742,610908,Tag,173
2743,610908,Tag,173
2744,610908,Tag,173
2745,610908,Tag,173
2746,610908,Tag,173
2747,610908,Tag,173
2748,4024,Tag,173
2749,4024,Tag,173
2750,4024,Tag,173
2751,4024,Tag,173
2752,4024,Tag,173
2753,4024,Tag,173
2754,4024,Tag,173
2755,4024,Tag,173
2756,4024,Tag,173
2757,4024,Tag,173
2758,4024,Tag,173
2759,4024,Tag,173
2760,4024,Tag,173
2761,4024,SITS,173
2762,33929,Tag,173
2763,33929,Tag,173
2764,455484,Tag,173
2765,34683,Tag,173
2766,34683,Tag,173
2767,34692,Tag,173
2768,34692,Tag,173
2769,34692,Tag,173
2770,34692,Tag,173
2771,34692,Tag,173
2772,34683,Tag,173
2773,455484,Tag,173
2774,455484,Tag,173
2775,455484,Tag,173
2776,455484,Tag,173
2777,455500,Tag,173
2778,455500,Tag,173
2779,455500,Tag,173
2780,455500,Tag,173
2781,455500,Tag,173
2782,455500,Tag,173
2783,455500,Tag,173
2784,34671,Tag,173
2785,34671,Tag,173
2786,33929,SITS,173
2787,33929,Tag,173
2788,265579,Tag,173
2789,265579,Tag,173
2790,33929,Tag,173
2791,34683,SITS,173
2792,455495,SITS,173
2793,455500,Tag,173
2794,455500,Tag,173
2795,455500,Tag,173
2796,455500,Tag,173
2797,34683,Tag,173
2798,455500,Tag,173
2799,455500,Tag,173
2800,265579,Tag,173
2801,610908,Tag,173
2802,610908,Others,173
2803,455500,SITS,173
2804,33929,Tag,173
2805,33929,SITS,173
2806,4024,Tag,173
2807,33929,Others,173
2808,34676,SITS,173
2809,34671,Tag,173
2810,606663,Others,27
2811,606663,Others,27
2812,606663,Tag,27
2813,606663,Others,27
2814,606663,Others,27
2815,606667,Others,27
2816,606667,Others,27
2817,606667,Others,27
2818,606667,Tag,27
2819,606667,Tag,27
2820,606667,Tag,27
2821,606667,SITS,27
2822,606667,SITS,27
2823,606667,Tag,27
2824,606667,Tag,27
2825,606667,Tag,27
2826,606667,Tag,27
2827,606667,Tag,27
2828,606667,Tag,27
2829,606667,Tag,27
2830,606667,Tag,27
2831,606667,Tag,27
2832,606667,Tag,27
2833,606667,Tag,27
2834,606667,Tag,27
2835,606667,Tag,27
2836,606667,Tag,27
2837,606667,Tag,27
2838,606667,Tag,27
2839,606667,Tag,27
2840,606667,Tag,27
2841,606667,Tag,27
2842,606667,Tag,27
2843,606667,Tag,27
2844,606678,Tag,27
2845,606660,Tag,27
2846,606660,Tag,27
2847,606660,Tag,27
2848,606660,Tag,27
2849,606660,Tag,27
2850,141424,SITS,109
2851,141483,Tag,109
2852,141570,Tag,109
2853,141285,SITS,109
2854,141289,SITS,109
2855,141289,Tag,109
2856,141289,Tag,109
2857,141607,Tag,109
2858,141607,SITS,109
2859,141607,Tag,109
2860,141607,Tag,109
2861,610949,SITS,109
2862,610949,SITS,109
2863,610949,SITS,109
2864,610949,Tag,109
2865,610949,Tag,109
2866,610949,Others,109
2867,610949,Others,109
2868,610949,Others,109
2869,141193,Tag,109
2870,141570,Others,109
2871,141570,Others,109
2872,610949,Others,109
2873,610949,Others,109
2874,141483,Others,109
2875,141483,Others,109
2876,141483,Others,109
2877,610949,Others,109
2878,141256,Tag,102
2879,141256,Tag,102
2880,144899,Tag,102
2881,358499,Tag,102
2882,358499,Tag,102
2883,358499,Tag,102
2884,359247,Tag,102
2885,359245,Tag,102
2886,359245,Tag,102
2887,359245,SITS,102
2888,359245,SITS,102
2889,359245,Tag,102
2890,144899,Tag,102
2891,455569,Tag,145
2892,455569,Tag,145
2893,455569,Tag,145
2894,455569,SITS,145
2895,455569,Tag,145
2896,455569,Others,145
2897,455569,Tag,145
2898,455569,Others,145
2899,455569,SITS,145
2900,455569,SITS,145
2901,455569,SITS,145
2902,455569,SITS,145
2903,455569,SITS,145
2904,455569,Others,145
2905,455569,Others,145
2906,455569,Others,145
2907,455569,Tag,145
2908,141805,SITS,145
2909,141805,SITS,145
2910,141805,SITS,145
2911,141805,SITS,145
2912,141805,Tag,145
2913,141805,Tag,145
2914,141867,SITS,145
2915,141867,Tag,145
2916,611005,Others,145
2917,611005,Others,145
2918,611005,Others,145
2919,611005,Others,145
2920,611005,Others,145
2921,611005,SITS,145
2922,611005,Others,145
2923,611005,Others,145
2924,611005,Others,145
2925,611005,Others,145
2926,611005,Others,145
2927,611005,Others,145
2928,611005,Tag,145
2929,611005,Tag,145
2930,611005,Others,145
2931,611005,Others,145
2932,141839,Tag,145
2933,141839,SITS,145
2934,141839,Tag,145
2935,141839,Tag,145
2936,141796,Others,145
2937,141796,Others,145
2938,141796,Others,145
2939,141796,Others,145
2940,141796,Others,145
2941,141796,Others,145
2942,141796,Others,145
2943,141796,Others,145
2944,141796,Others,145
2945,141795,Tag,145
2946,141795,Tag,145
2947,141795,SITS,145
2948,141822,Others,145
2949,141810,Others,145
2950,141810,Others,145
2951,141810,Others,145
2952,141810,Others,145
2953,141810,Others,145
2954,610917,SITS,145
2955,610917,Tag,145
2956,610917,Tag,145
2957,610917,Others,145
2958,610917,Others,145
2959,610917,Others,145
2960,610917,Others,145
2961,610917,Others,145
2962,610917,Tag,145
2963,610917,Others,145
2964,610917,Others,145
2965,610917,Others,145
2966,610917,Tag,145
2967,610917,Tag,145
2968,610917,SITS,145
2969,610917,Others,145
2970,610917,Others,145
2971,141837,Tag,145
2972,141835,Tag,145
2973,34678,SITS,95
2974,34678,SITS,95
2975,34678,SITS,95
2976,34821,Tag,95
2977,34821,Tag,95
2978,34821,SITS,95
2979,34821,Tag,95
2980,34821,Tag,95
2981,34821,Tag,95
2982,34821,SITS,95
2983,34821,SITS,95
2984,34821,SITS,95
2985,34821,Tag,95
2986,34821,Tag,95
2987,34821,SITS,95
2988,34821,Tag,95
2989,3820,Tag,95
2990,3820,Tag,95
2991,3820,Tag,95
2992,3820,Tag,95
2993,3820,Tag,95
2994,3820,Tag,95
2995,3820,Tag,95
2996,3820,Tag,95
2997,3820,Tag,95
2998,3820,Tag,95
2999,3820,SITS,95
3000,3820,Tag,95
3001,3820,Tag,95
3002,3820,SITS,95
3003,3820,SITS,95
3004,3820,Tag,95
3005,3820,Tag,95
3006,3820,Tag,95
3007,3820,SITS,95
3008,3820,SITS,95
3009,610737,Tag,95
3010,610737,SITS,95
3011,610737,SITS,95
3012,610737,Tag,95
3013,610737,Tag,95
3014,610737,Tag,95
3015,610733,Tag,95
3016,610733,Tag,95
3017,610733,Tag,95
3018,610733,Tag,95
3019,610733,SITS,95
3020,610733,SITS,95
3021,145323,Masterpiece,95
3022,145323,Tag,95
3023,145323,Tag,95
3024,145323,SITS,95
3025,145323,SITS,95
3026,145323,SITS,95
3027,145323,SITS,95
3028,145329,Tag,95
3029,145329,Tag,95
3030,145193,Others,95
3031,145346,SITS,95
3032,145346,Others,95
3033,33904,SITS,188
3034,34684,Tag,188
3035,33885,Tag,188
3036,33885,Tag,188
3037,33885,Tag,188
3038,33885,Tag,188
3039,33885,Tag,188
3040,33885,Tag,188
3041,33885,Tag,188
3042,33885,Tag,188
3043,33885,SITS,188
3044,33885,Tag,188
3045,33885,Tag,188
3046,33885,Tag,188
3047,4026,Tag,188
3048,4026,Tag,188
3049,4026,Tag,188
3050,4026,Tag,188
3051,4026,Tag,188
3052,4026,Tag,188
3053,4026,Tag,188
3054,33908,Tag,188
3055,33908,Tag,188
3056,33908,Others,188
3057,33908,Tag,188
3058,33908,Tag,188
3059,33908,Masterpiece,188
3060,33908,Others,188
3061,33908,Tag,188
3062,33908,Masterpiece,188
3063,33908,Tag,188
3064,33908,Tag,188
3065,33908,Tag,188
3066,33908,Tag,188
3067,33908,Tag,188
3068,33908,Others,188
3069,33908,Tag,188
3070,33908,Tag,188
3071,33908,Tag,188
3072,33908,Tag,188
3073,33908,Tag,188
3074,33908,Tag,188
3075,33908,Tag,188
3076,33908,Tag,188
3077,33908,Tag,188
3078,33908,Tag,188
3079,33908,Tag,188
3080,33908,Tag,188
3081,33908,Tag,188
3082,33908,Tag,188
3083,33908,Tag,188
3084,33908,Tag,188
3085,33908,Tag,188
3086,33908,Tag,188
3087,33908,Others,188
3088,3940,Tag,188
3089,3940,Tag,188
3090,3940,Tag,188
3091,3940,Tag,188
3092,3940,Tag,188
3093,627780,SITS,188
3094,627780,Tag,188
3095,358729,Others,188
3096,358729,Others,188
3097,358729,Tag,188
3098,358729,Tag,188
3099,358729,Others,188
3100,358729,Tag,188
3101,358729,Tag,188
3102,358729,Tag,188
3103,358729,Tag,188
3104,358729,Tag,188
3105,358729,Tag,188
3106,358729,SITS,188
3107,358729,Tag,188
3108,358729,Tag,188
3109,358729,Tag,188
3110,358729,Tag,188
3111,610751,Others,188
3112,610751,SITS,188
3113,610751,Others,188
3114,610751,Tag,188
3115,610751,Tag,188
3116,610751,Tag,188
3117,610751,Tag,188
3118,610751,Tag,188
3119,610751,Tag,188
3120,610751,Tag,188
3121,610751,Tag,188
3122,610751,Tag,188
3123,610751,Tag,188
3124,610751,Tag,188
3125,610751,Tag,188
3126,610751,Tag,188
3127,610751,Tag,188
3128,610751,Tag,188
3129,610751,Tag,188
3130,610751,Tag,188
3131,610751,Tag,188
3132,610751,Others,188
3133,610751,Tag,188
3134,610751,Tag,188
3135,610751,Others,188
3136,610751,SITS,188
3137,610751,Tag,188
3138,610751,Tag,188
3139,610751,Tag,188
3140,610751,Tag,188
3141,610751,Tag,188
3142,610751,Tag,188
3143,610751,Tag,188
3144,610751,Tag,188
3145,610751,Tag,188
3146,610751,Tag,188
3147,610751,Tag,188
3148,610751,Tag,188
3149,610751,Tag,188
3150,610751,Tag,188
3151,610751,Tag,188
3152,610751,Tag,188
3153,610751,Tag,188
3154,610751,Tag,188
3155,358726,Tag,188
3156,358726,Tag,188
3157,358726,Tag,188
3158,358726,Tag,188
3159,358726,Tag,188
3160,358726,Others,188
3161,358726,Tag,188
3162,358726,SITS,188
3163,358726,Tag,188
3164,358726,Tag,188
3165,358726,Tag,188
3166,358726,Tag,188
3167,358726,Tag,188
3168,358726,Others,188
3169,358726,Tag,188
3170,358726,Others,188
3171,611159,Tag,41
3172,611159,Tag,41
3173,611159,Tag,41
3174,611159,Others,41
3175,611159,Tag,41
3176,611159,Tag,41
3177,611159,Tag,41
3178,611061,SITS,41
3179,611061,Others,41
3180,611061,Tag,41
3181,611061,Tag,41
3182,611061,Tag,41
3183,611061,Tag,41
3184,611061,Tag,41
3185,611061,Others,41
3186,611061,Others,41
3187,611018,Tag,41
3188,141561,Tag,41
3189,141561,Tag,41
3190,611150,Tag,41
3191,611150,Others,41
3192,141375,Others,41
3193,141375,Tag,41
3194,141512,SITS,11
3195,141512,Tag,11
3196,141512,Tag,11
3197,141512,Tag,11
3198,141512,Tag,11
3199,141512,Tag,11
3200,141512,Tag,11
3201,141512,Tag,11
3202,141512,Tag,11
3203,141512,Tag,11
3204,141512,Tag,11
3205,141512,Tag,11
3206,141177,Tag,11
3207,141177,Tag,11
3208,141177,Tag,11
3209,141469,Tag,11
3210,141178,Tag,11
3211,141512,SITS,11
3212,627685,Tag,190
3213,627685,SITS,190
3214,627685,SITS,190
3215,627685,Tag,190
3216,627685,SITS,190
3217,627685,Tag,190
3218,627685,Tag,190
3219,627685,Tag,190
3220,627685,Tag,190
3221,627685,SITS,190
3222,627685,SITS,190
3223,627685,Tag,190
3224,627685,SITS,190
3225,627685,SITS,190
3226,627685,Tag,190
3227,627685,Tag,190
3228,627685,Tag,190
3229,627685,Tag,190
3230,627685,Tag,190
3231,627685,Tag,190
3232,627685,Tag,190
3233,627685,Tag,190
3234,627685,Tag,190
3235,627685,Tag,190
3236,627685,Tag,190
3237,627685,Tag,190
3238,627685,Tag,190
3239,627685,Tag,190
3240,627685,Tag,190
3241,627685,Tag,190
3242,627685,Tag,190
3243,627685,Tag,190
3244,627685,Tag,190
3245,627685,Tag,190
3246,627685,Tag,190
3247,627685,Others,190
3248,627685,Tag,190
3249,627685,Tag,190
3250,627685,Tag,190
3251,3962,Tag,60
3252,3962,Tag,60
3253,3962,Tag,60
3254,3962,Others,60
3255,3962,Tag,60
3256,3962,Tag,60
3257,3962,Others,60
3258,530366,Tag,60
3259,530366,SITS,60
3260,530366,SITS,60
3261,530366,SITS,60
3262,530366,Tag,60
3263,530366,Tag,60
3264,530366,Tag,60
3265,530366,SITS,60
3266,530366,Tag,60
3267,530366,Tag,60
3268,530366,Tag,60
3269,530366,Tag,60
3270,530366,Tag,60
3271,530366,Tag,60
3272,530366,Tag,60
3273,530366,Tag,60
3274,530366,Tag,60
3275,33863,SITS,60
3276,33863,Tag,60
3277,33863,Tag,60
3278,3960,Tag,60
3279,3960,Tag,60
3280,3960,Tag,60
3281,3960,Tag,60
3282,3960,Tag,60
3283,3960,Tag,60
3284,3960,Tag,60
3285,3960,Tag,60
3286,3960,Tag,60
3287,3960,SITS,60
3288,3960,SITS,60
3289,3960,Tag,60
3290,3960,Tag,60
3291,3960,Tag,60
3292,3960,Tag,60
3293,3960,SITS,60
3294,3960,Others,60
3295,3960,Tag,60
3296,4007,Tag,60
3297,4007,Tag,60
3298,4007,SITS,60
3299,4007,Tag,60
3300,4007,Tag,60
3301,4007,SITS,60
3302,4007,SITS,60
3303,4007,SITS,60
3304,4007,SITS,60
3305,4007,SITS,60
3306,4007,SITS,60
3307,4007,Tag,60
3308,4007,Tag,60
3309,4007,SITS,60
3310,4007,Tag,60
3311,4007,Tag,60
3312,4007,Tag,60
3313,610749,Tag,60
3314,610749,Tag,60
3315,610749,Tag,60
3316,610749,Tag,60
3317,610749,SITS,60
3318,610749,Tag,60
3319,610749,SITS,60
3320,610749,Tag,60
3321,610749,Tag,60
3322,610749,Tag,60
3323,610749,Tag,60
3324,610749,Tag,60
3325,610749,Tag,60
3326,610749,Tag,60
3327,610749,Tag,60
3328,610749,Tag,60
3329,610749,Others,60
3330,610749,Tag,60
3331,610749,SITS,60
3332,610749,SITS,60
3333,610749,SITS,60
3334,358659,Tag,60
3335,358659,Tag,60
3336,358659,Others,60
3337,358659,Tag,60
3338,358659,Tag,60
3339,358659,Tag,60
3340,358659,Tag,60
3341,358659,Tag,60
3342,358659,Tag,60
3343,358659,Others,60
3344,358659,Tag,60
3345,358659,Tag,60
3346,358659,SITS,60
3347,358659,Tag,60
3348,358659,Others,60
3349,358659,Tag,60
3350,115030,Tag,60
3351,115030,SITS,60
3352,115030,SITS,60
3353,115030,SITS,60
3354,115030,Tag,60
3355,115030,Tag,60
3356,115030,Tag,60
3357,455503,Tag,60
3358,455503,Tag,60
3359,455503,SITS,60
3360,455503,Tag,60
3361,5419,Tag,60
3362,5419,Tag,60
3363,5419,SITS,60
3364,5419,SITS,60
3365,5419,Tag,60
3366,5419,Tag,60
3367,5419,SITS,60
3368,5419,SITS,60
3369,5419,Tag,60
3370,5419,Tag,60
3371,5419,SITS,60
3372,5419,SITS,60
3373,5419,Tag,60
3374,5419,Tag,60
3375,5419,SITS,60
3376,5419,SITS,60
3377,5419,Masterpiece,60
3378,5419,Tag,60
3379,5419,Tag,60
3380,5419,SITS,60
3381,5419,SITS,60
3382,5419,Tag,60
3383,5419,Tag,60
3384,5419,SITS,60
3385,5419,Tag,60
3386,5419,SITS,60
3387,5419,SITS,60
3388,5419,SITS,60
3389,5419,SITS,60
3390,5419,SITS,60
3391,5419,SITS,60
3392,5419,Tag,60
3393,5419,Tag,60
3394,5419,SITS,60
3395,5419,SITS,60
3396,5419,SITS,60
3397,5419,SITS,60
3398,5419,SITS,60
3399,5419,SITS,60
3400,5419,Tag,60
3401,5419,Tag,60
3402,5419,SITS,60
3403,5419,Tag,60
3404,5419,Tag,60
3405,5419,Tag,60
3406,5419,SITS,60
3407,5419,SITS,60
3408,5419,SITS,60
3409,5419,Tag,60
3410,5419,Tag,60
3411,5419,Tag,60
3412,5419,Tag,60
3413,5419,Tag,60
3414,5419,Tag,60
3415,5419,Tag,60
3416,5419,Tag,60
3417,5419,Tag,60
3418,5419,Tag,60
3419,5419,Tag,60
3420,5419,Tag,60
3421,5419,Tag,60
3422,5419,Tag,60
3423,5419,Tag,60
3424,5419,Tag,60
3425,5419,Tag,60
3426,267116,Others,60
3427,267116,Tag,60
3428,267116,Others,60
3429,530366,SITS,60
3430,530366,SITS,60
3431,530366,SITS,60
3432,33863,SITS,60
3433,5419,SITS,60
3434,606666,Tag,42
3435,606661,Tag,42
3436,606661,SITS,42
3437,606661,SITS,42
3438,606661,Tag,42
3439,141413,Tag,42
3440,141413,Tag,42
3441,141413,Tag,42
3442,141413,Tag,42
3443,141243,Tag,42
3444,141243,Tag,42
3445,141243,Tag,42
3446,141243,Tag,42
3447,141243,Others,42
3448,141243,Tag,42
3449,141243,Tag,42
3450,141243,Tag,42
3451,141243,Tag,42
3452,141243,Tag,42
3453,141243,Tag,42
3454,141243,Others,42
3455,141243,SITS,42
3456,611215,Tag,42
3457,611215,Tag,42
3458,611215,Others,42
3459,611215,Tag,42
3460,611215,SITS,42
3461,611215,Others,42
3462,611215,Others,42
3463,611215,Others,42
3464,140507,Others,42
3465,140507,Others,42
3466,140507,Tag,42
3467,140507,Tag,42
3468,140507,Tag,42
3469,140507,Tag,42
3470,140507,Tag,42
3471,140509,Tag,42
3472,140509,Tag,42
3473,140510,Tag,42
3474,140510,Tag,42
3475,140510,Others,42
3476,140510,Tag,42
3477,140510,Tag,42
3478,144035,SITS,42
3479,144035,Tag,42
3480,144035,Tag,42
3481,141413,Others,42
3482,141413,Others,42
3483,141243,Tag,42
3484,141243,Others,42
3485,141243,Others,42
3486,611215,Others,42
3487,140507,Others,42
3488,140507,Others,42
3489,140510,Tag,42
3490,144035,Tag,42
3491,144035,Tag,42
3492,606661,Tag,42
3493,606661,Others,42
3494,141413,Others,42
3495,141491,Tag,42
3496,141243,Tag,42
3497,141413,SITS,42
3498,141243,Tag,42
3499,144035,Tag,42
3500,358731,Tag,50
3501,358731,Tag,50
3502,358731,Tag,50
3503,358731,Tag,50
3504,358731,Tag,50
3505,358731,Masterpiece,50
3506,145320,Tag,50
3507,145320,Others,50
3508,145320,Masterpiece,50
3509,145320,Others,50
3510,145320,Tag,50
3511,145320,Tag,50
3512,358730,Others,50
3513,358730,Masterpiece,50
3514,145233,Tag,50
3515,145233,Tag,50
3516,145233,Tag,50
3517,145233,Tag,50
3518,145233,Tag,50
3519,145233,Tag,50
3520,145233,Tag,50
3521,145233,Tag,50
3522,145233,Tag,50
3523,145233,Tag,50
3524,145233,SITS,50
3525,145233,Tag,50
3526,145233,Tag,50
3527,145233,Tag,50
3528,145233,Tag,50
3529,145233,Tag,50
3530,145233,Tag,50
3531,145256,Tag,50
3532,145375,Tag,50
3533,145375,Tag,50
3534,145233,Tag,50
3535,145552,Tag,50
3536,145375,Others,50
3537,145375,SITS,50
3538,358731,Tag,50
3539,358731,Others,50
3540,145436,Tag,50
3541,145375,Others,50
3542,145796,Tag,38
3543,145796,Tag,38
3544,145796,Others,38
3545,145796,Tag,38
3546,145796,SITS,38
3547,145796,SITS,38
3548,145796,SITS,38
3549,145796,Tag,38
3550,145796,Tag,38
3551,145796,Tag,38
3552,145796,Tag,38
3553,145796,Tag,38
3554,145796,Others,38
3555,145796,Tag,38
3556,145796,Tag,38
3557,141779,Others,91
3558,141779,Others,91
3559,141779,Others,91
3560,141779,Others,91
3561,141779,Others,91
3562,141779,Others,91
3563,141779,Others,91
3564,141779,Others,91
3565,141779,Others,91
3566,141779,Others,91
3567,141779,SITS,91
3568,141779,Others,91
3569,141779,Others,91
3570,141780,Others,91
3571,141780,Others,91
3572,141780,Others,91
3573,141780,Others,91
3574,141780,Tag,91
3575,141778,Tag,91
3576,141778,Others,91
3577,141778,Others,91
3578,141760,Others,91
3579,141760,Others,91
3580,141760,Others,91
3581,141760,Others,91
3582,141675,Others,91
3583,141675,Tag,91
3584,141675,Tag,91
3585,141675,SITS,91
3586,141675,Tag,91
3587,141675,Tag,91
3588,141675,Others,91
3589,141675,Others,91
3590,141675,Tag,91
3591,141675,Tag,91
3592,141675,Tag,91
3593,141675,Others,91
3594,141675,Others,91
3595,141675,Others,91
3596,141675,Others,91
3597,141675,Others,91
3598,141675,Others,91
3599,141675,Others,91
3600,141674,Others,91
3601,141674,Others,91
3602,141674,Others,91
3603,141674,Tag,91
3604,141674,Tag,91
3605,141656,Others,91
3606,141656,Others,91
3607,141656,Tag,91
3608,141656,Tag,91
3609,141656,Others,91
3610,141656,Others,91
3611,141656,Tag,91
3612,141656,SITS,91
3613,141656,Tag,91
3614,141656,Others,91
3615,141656,Others,91
3616,141656,Others,91
3617,141656,Tag,91
3618,141656,Tag,91
3619,141656,Tag,91
3620,141656,Others,91
3621,141238,Others,91
3622,141238,Tag,91
3623,141238,Tag,91
3624,141238,Tag,91
3625,141485,Tag,91
3626,141485,Tag,91
3627,141485,Tag,91
3628,141485,Tag,91
3629,141485,Tag,91
3630,141485,Tag,91
3631,141485,Others,91
3632,141485,Tag,91
3633,359106,Others,91
3634,359106,Others,91
3635,359106,Others,91
3636,359106,SITS,91
3637,141337,Tag,91
3638,141337,SITS,91
3639,611049,SITS,91
3640,141732,Tag,71
3641,141732,Others,71
3642,141732,Others,71
3643,141732,Tag,71
3644,141732,Tag,71
3645,141732,Tag,71
3646,141732,SITS,71
3647,141732,Others,71
3648,141732,SITS,71
3649,141732,Tag,71
3650,141732,Others,71
3651,141732,Others,71
3652,141732,Others,71
3653,141732,Others,71
3654,141732,Others,71
3655,141732,Tag,71
3656,141732,SITS,71
3657,455528,Others,71
3658,141725,Tag,71
3659,141725,Others,71
3660,141725,Tag,71
3661,141725,Tag,71
3662,141725,Tag,71
3663,141725,Others,71
3664,141727,SITS,71
3665,141733,Tag,71
3666,141733,Others,71
3667,141733,Others,71
3668,141733,Tag,71
3669,141733,SITS,71
3670,141733,Tag,71
3671,141733,Others,71
3672,141821,SITS,51
3673,141800,Tag,51
3674,141800,Others,51
3675,141800,Others,51
3676,141800,Others,51
3677,141800,Others,51
3678,141800,Others,51
3679,141800,Others,51
3680,141800,Others,51
3681,141800,Others,51
3682,141800,Others,51
3683,141800,Others,51
3684,141800,Others,51
3685,141800,Others,51
3686,141800,Others,51
3687,141800,Others,51
3688,141800,Others,51
3689,141800,SITS,51
3690,141800,Others,51
3691,141800,Others,51
3692,141800,Others,51
3693,141800,Others,51
3694,141800,Others,51
3695,141800,Others,51
3696,141800,Others,51
3697,141800,Others,51
3698,141800,Others,51
3699,141800,Others,51
3700,141800,Others,51
3701,141800,Others,51
3702,141800,Others,51
3703,141800,Others,51
3704,141800,Others,51
3705,141800,Others,51
3706,141800,Others,51
3707,141800,Tag,51
3708,141800,Others,51
3709,141800,Others,51
3710,141800,Tag,51
3711,141775,Others,51
3712,141775,Others,51
3713,141775,SITS,51
3714,141775,SITS,51
3715,141775,Tag,51
3716,141775,Tag,51
3717,141775,SITS,51
3718,141775,Others,51
3719,141775,Others,51
3720,141775,Others,51
3721,141775,Others,51
3722,141775,SITS,51
3723,141775,Tag,51
3724,141777,Others,51
3725,141777,Others,51
3726,141777,Tag,51
3727,141777,Tag,51
3728,141777,Others,51
3729,141777,Others,51
3730,141777,Others,51
3731,141777,Others,51
3732,141777,Others,51
3733,141777,Others,51
3734,141763,Tag,51
3735,141763,Others,51
3736,141763,Others,51
3737,141763,Others,51
3738,141763,Masterpiece,51
3739,141763,Masterpiece,51
3740,141763,Masterpiece,51
3741,141763,Masterpiece,51
3742,141763,Others,51
3743,141763,Tag,51
3744,141650,SITS,51
3745,141650,Tag,51
3746,141650,Others,51
3747,141650,Others,51
3748,141650,Tag,51
3749,141650,Tag,51
3750,141650,Tag,51
3751,141811,Tag,51
3752,141811,Others,51
3753,141811,Others,51
3754,141811,Others,51
3755,141638,SITS,61
3756,141638,Tag,61
3757,141638,Tag,61
3758,141638,Tag,61
3759,140991,Tag,61
3760,611025,SITS,61
3761,611025,SITS,61
3762,141508,Tag,61
3763,141621,SITS,61
3764,141621,SITS,61
3765,141621,Tag,61
3766,141621,Tag,61
3767,141621,Tag,61
3768,141621,Tag,61
3769,141638,SITS,61
3770,145266,Others,52
3771,145502,Tag,52
3772,145502,Tag,52
3773,145502,Tag,52
3774,145502,Tag,52
3775,610645,Others,52
3776,610645,Tag,52
3777,610645,Tag,52
3778,610645,Others,52
3779,610645,Others,52
3780,610607,Tag,52
3781,610607,Tag,52
3782,610607,Tag,52
3783,610607,Others,52
3784,610607,Tag,52
3785,610607,Tag,52
3786,610607,Tag,52
3787,610607,Tag,52
3788,610607,Tag,52
3789,610607,Others,52
3790,610607,Others,52
3791,145540,Others,52
3792,145540,Tag,52
3793,610643,Tag,52
3794,610643,Tag,52
3795,610643,Others,52
3796,610643,Tag,52
3797,610643,Tag,52
3798,610643,Tag,52
3799,610643,Tag,52
3800,610643,Tag,52
3801,610643,Tag,52
3802,610643,Tag,52
3803,610643,Tag,52
3804,610643,Tag,52
3805,610643,Others,52
3806,610643,Others,52
3807,358845,Tag,52
3808,358845,Tag,52
3809,358845,Tag,52
3810,358845,Tag,52
3811,358846,Tag,52
3812,358846,Tag,52
3813,358845,Tag,52
3814,358845,Tag,52
3815,358846,Tag,52
3816,358846,Others,52
3817,358846,Tag,52
3818,141174,Tag,44
3819,141174,Tag,44
3820,141174,Tag,44
3821,141174,Others,44
3822,141174,Tag,44
3823,141174,Others,44
3824,141174,Others,44
3825,141174,Tag,44
3826,141175,Tag,44
3827,141175,Others,44
3828,141175,Tag,44
3829,141175,Others,44
3830,141175,Others,44
3831,141175,Tag,44
3832,141175,Tag,44
3833,141175,Tag,44
3834,141175,Others,44
3835,141175,Others,44
3836,141175,Others,44
3837,141175,Others,44
3838,141175,SITS,44
3839,141175,SITS,44
3840,141303,Others,44
3841,141303,SITS,44
3842,141303,Tag,44
3843,141303,Tag,44
3844,141303,Others,44
3845,141303,Tag,44
3846,141303,Others,44
3847,141303,Tag,44
3848,141303,Tag,44
3849,141303,Others,44
3850,141303,Tag,44
3851,141303,Others,44
3852,141303,SITS,44
3853,141303,Others,44
3854,141303,Tag,44
3855,141303,SITS,44
3856,141303,Tag,44
3857,141303,Tag,44
3858,141303,SITS,44
3859,141303,Others,44
3860,141303,Others,44
3861,141303,Others,44
3862,141303,Tag,44
3863,141303,Tag,44
3864,141303,SITS,44
3865,141303,Others,44
3866,141303,Others,44
3867,141303,Tag,44
3868,141303,Tag,44
3869,141329,SITS,44
3870,141329,Tag,44
3871,141329,Tag,44
3872,141329,Tag,44
3873,141329,Tag,44
3874,141329,Others,44
3875,141329,Tag,44
3876,141329,Others,44
3877,141329,Tag,44
3878,141329,Tag,44
3879,141329,Tag,44
3880,141329,Others,44
3881,141329,Others,44
3882,141329,Others,44
3883,141329,Others,44
3884,141329,Others,44
3885,141329,Tag,44
3886,141329,Tag,44
3887,141383,Tag,44
3888,141383,Others,44
3889,141383,Others,44
3890,141383,Others,44
3891,141383,Tag,44
3892,141383,Others,44
3893,141383,Others,44
3894,141383,Others,44
3895,141383,Others,44
3896,141383,Others,44
3897,141403,Tag,44
3898,141403,Others,44
3899,141403,Tag,44
3900,141403,Tag,44
3901,141403,Tag,44
3902,141403,Others,44
3903,141403,Tag,44
3904,141403,Tag,44
3905,141403,Tag,44
3906,141403,Others,44
3907,141403,Others,44
3908,141403,Others,44
3909,141403,Others,44
3910,141404,Others,44
3911,141404,Tag,44
3912,141404,Others,44
3913,141404,Others,44
3914,141404,SITS,44
3915,141404,Others,44
3916,141404,SITS,44
